borough,spd,vsb,temp,dewp,slp,pcp01,pcp06,pcp24,sd,hday,pickups
Bronx,7.5,1.2,34,30,1032.7,0.023333333,0.255833333,0.713,0,N,48
Brooklyn,7.5,1.2,34,30,1032.7,0.023333333,0.255833333,0.713,0,N,850
EWR,7.5,1.2,34,30,1032.7,0.023333333,0.255833333,0.713,0,N,0
Manhattan,7.5,1.2,34,30,1032.7,0.023333333,0.255833333,0.713,0,N,3979
Queens,7.5,1.2,34,30,1032.7,0.023333333,0.255833333,0.713,0,N,439
Staten Island,7.5,1.2,34,30,1032.7,0.023333333,0.255833333,0.713,0,N,4
NaN,7.5,1.2,34,30,1032.7,0.023333333,0.255833333,0.713,0,N,2
Bronx,5.75,1.65,34.25,31,1031.2,0.0525,0.311666667,0.713,0,N,66
Brooklyn,5.75,1.65,34.25,31,1031.2,0.0525,0.311666667,0.713,0,N,850
EWR,5.75,1.65,34.25,31,1031.2,0.0525,0.311666667,0.713,0,N,0
Manhattan,5.75,1.65,34.25,31,1031.2,0.0525,0.311666667,0.713,0,N,3648
Queens,5.75,1.65,34.25,31,1031.2,0.0525,0.311666667,0.713,0,N,355
Staten Island,5.75,1.65,34.25,31,1031.2,0.0525,0.311666667,0.713,0,N,1
NaN,5.75,1.65,34.25,31,1031.2,0.0525,0.311666667,0.713,0,N,2
Bronx,7,1.65,35,32,1031,0.06,0.383333333,0.753,0,N,49
Brooklyn,7,1.65,35,32,1031,0.06,0.383333333,0.753,0,N,747
EWR,7,1.65,35,32,1031,0.06,0.383333333,0.753,0,N,0
Manhattan,7,1.65,35,32,1031,0.06,0.383333333,0.753,0,N,2728
Queens,7,1.65,35,32,1031,0.06,0.383333333,0.753,0,N,342
Staten Island,7,1.65,35,32,1031,0.06,0.383333333,0.753,0,N,1
NaN,7,1.65,35,32,1031,0.06,0.383333333,0.753,0,N,2
Bronx,6.5,2.75,35.75,32.25,1029.4,0.0375,0.343333333,0.753,0,N,49
Brooklyn,6.5,2.75,35.75,32.25,1029.4,0.0375,0.343333333,0.753,0,N,745
EWR,6.5,2.75,35.75,32.25,1029.4,0.0375,0.343333333,0.753,0,N,0
Manhattan,6.5,2.75,35.75,32.25,1029.4,0.0375,0.343333333,0.753,0,N,2692
Queens,6.5,2.75,35.75,32.25,1029.4,0.0375,0.343333333,0.753,0,N,450
Staten Island,6.5,2.75,35.75,32.25,1029.4,0.0375,0.343333333,0.753,0,N,1
NaN,6.5,2.75,35.75,32.25,1029.4,0.0375,0.343333333,0.753,0,N,1
Bronx,4.8,2.7,36.4,33.6,1028.6,0.075,0.326666667,0.753,0,N,39
Brooklyn,4.8,2.7,36.4,33.6,1028.6,0.075,0.326666667,0.753,0,N,744
EWR,4.8,2.7,36.4,33.6,1028.6,0.075,0.326666667,0.753,0,N,0
Manhattan,4.8,2.7,36.4,33.6,1028.6,0.075,0.326666667,0.753,0,N,2648
Queens,4.8,2.7,36.4,33.6,1028.6,0.075,0.326666667,0.753,0,N,449
Staten Island,4.8,2.7,36.4,33.6,1028.6,0.075,0.326666667,0.753,0,N,0
NaN,4.8,2.7,36.4,33.6,1028.6,0.075,0.326666667,0.753,0,N,2
Bronx,5.75,2.75,37.25,35.25,1027.9,0.063333333,0.4,0.763,0,N,33
Brooklyn,5.75,2.75,37.25,35.25,1027.9,0.063333333,0.4,0.763,0,N,738
EWR,5.75,2.75,37.25,35.25,1027.9,0.063333333,0.4,0.763,0,N,0
Manhattan,5.75,2.75,37.25,35.25,1027.9,0.063333333,0.4,0.763,0,N,2696
Queens,5.75,2.75,37.25,35.25,1027.9,0.063333333,0.4,0.763,0,N,408
Staten Island,5.75,2.75,37.25,35.25,1027.9,0.063333333,0.4,0.763,0,N,0
NaN,5.75,2.75,37.25,35.25,1027.9,0.063333333,0.4,0.763,0,N,2
Bronx,6,2,38.5,35.5,1025.9,0.095,0.309166667,0.763,0,N,35
Brooklyn,6,2,38.5,35.5,1025.9,0.095,0.309166667,0.763,0,N,656
EWR,6,2,38.5,35.5,1025.9,0.095,0.309166667,0.763,0,N,0
Manhattan,6,2,38.5,35.5,1025.9,0.095,0.309166667,0.763,0,N,1844
Queens,6,2,38.5,35.5,1025.9,0.095,0.309166667,0.763,0,N,282
Staten Island,6,2,38.5,35.5,1025.9,0.095,0.309166667,0.763,0,N,1
Bronx,7.2,2.7,39.6,36.8,1023.8,0.0125,0.279166667,0.7555,0,N,33
Brooklyn,7.2,2.7,39.6,36.8,1023.8,0.0125,0.279166667,0.7555,0,N,438
EWR,7.2,2.7,39.6,36.8,1023.8,0.0125,0.279166667,0.7555,0,N,0
Manhattan,7.2,2.7,39.6,36.8,1023.8,0.0125,0.279166667,0.7555,0,N,1192
Queens,7.2,2.7,39.6,36.8,1023.8,0.0125,0.279166667,0.7555,0,N,147
Staten Island,7.2,2.7,39.6,36.8,1023.8,0.0125,0.279166667,0.7555,0,N,0
Bronx,7.333333333,3,40.33333333,37.66666667,1021.9,0.043333333,0.365833333,0.732166667,0,N,32
Brooklyn,7.333333333,3,40.33333333,37.66666667,1021.9,0.043333333,0.365833333,0.732166667,0,N,321
EWR,7.333333333,3,40.33333333,37.66666667,1021.9,0.043333333,0.365833333,0.732166667,0,N,0
Manhattan,7.333333333,3,40.33333333,37.66666667,1021.9,0.043333333,0.365833333,0.732166667,0,N,825
Queens,7.333333333,3,40.33333333,37.66666667,1021.9,0.043333333,0.365833333,0.732166667,0,N,80
Staten Island,7.333333333,3,40.33333333,37.66666667,1021.9,0.043333333,0.365833333,0.732166667,0,N,0
Bronx,7.666666667,2.833333333,41,38.33333333,1020.5,0.02,0.278833333,0.679666667,0,N,12
Brooklyn,7.666666667,2.833333333,41,38.33333333,1020.5,0.02,0.278833333,0.679666667,0,N,244
EWR,7.666666667,2.833333333,41,38.33333333,1020.5,0.02,0.278833333,0.679666667,0,N,0
Manhattan,7.666666667,2.833333333,41,38.33333333,1020.5,0.02,0.278833333,0.679666667,0,N,635
Queens,7.666666667,2.833333333,41,38.33333333,1020.5,0.02,0.278833333,0.679666667,0,N,62
Staten Island,7.666666667,2.833333333,41,38.33333333,1020.5,0.02,0.278833333,0.679666667,0,N,0
NaN,7.666666667,2.833333333,41,38.33333333,1020.5,0.02,0.278833333,0.679666667,0,N,4
Bronx,8,2.833333333,42.33333333,39,1018.7,0.045,0.276333333,0.71,0,N,18
Brooklyn,8,2.833333333,42.33333333,39,1018.7,0.045,0.276333333,0.71,0,N,151
EWR,8,2.833333333,42.33333333,39,1018.7,0.045,0.276333333,0.71,0,N,0
Manhattan,8,2.833333333,42.33333333,39,1018.7,0.045,0.276333333,0.71,0,N,339
Queens,8,2.833333333,42.33333333,39,1018.7,0.045,0.276333333,0.71,0,N,73
Staten Island,8,2.833333333,42.33333333,39,1018.7,0.045,0.276333333,0.71,0,N,0
Bronx,4,4,42,40,1017.1,0.15,0.44,0.619666667,0,N,10
Brooklyn,4,4,42,40,1017.1,0.15,0.44,0.619666667,0,N,149
EWR,4,4,42,40,1017.1,0.15,0.44,0.619666667,0,N,0
Manhattan,4,4,42,40,1017.1,0.15,0.44,0.619666667,0,N,317
Queens,4,4,42,40,1017.1,0.15,0.44,0.619666667,0,N,168
Staten Island,4,4,42,40,1017.1,0.15,0.44,0.619666667,0,N,0
NaN,4,4,42,40,1017.1,0.15,0.44,0.619666667,0,N,1
Bronx,3.2,2.3,43,40.8,1015.8,0.008,0.233,0.582166667,0,N,14
Brooklyn,3.2,2.3,43,40.8,1015.8,0.008,0.233,0.582166667,0,N,122
EWR,3.2,2.3,43,40.8,1015.8,0.008,0.233,0.582166667,0,N,0
Manhattan,3.2,2.3,43,40.8,1015.8,0.008,0.233,0.582166667,0,N,257
Queens,3.2,2.3,43,40.8,1015.8,0.008,0.233,0.582166667,0,N,126
Staten Island,3.2,2.3,43,40.8,1015.8,0.008,0.233,0.582166667,0,N,1
NaN,3.2,2.3,43,40.8,1015.8,0.008,0.233,0.582166667,0,N,1
Bronx,1,1.533333333,42.66666667,40.33333333,1015.1,0.01,0.213,0.507166667,0,N,17
Brooklyn,1,1.533333333,42.66666667,40.33333333,1015.1,0.01,0.213,0.507166667,0,N,158
EWR,1,1.533333333,42.66666667,40.33333333,1015.1,0.01,0.213,0.507166667,0,N,0
Manhattan,1,1.533333333,42.66666667,40.33333333,1015.1,0.01,0.213,0.507166667,0,N,422
Queens,1,1.533333333,42.66666667,40.33333333,1015.1,0.01,0.213,0.507166667,0,N,114
Staten Island,1,1.533333333,42.66666667,40.33333333,1015.1,0.01,0.213,0.507166667,0,N,1
Bronx,0,1.4,41.75,40,1014.9,0,0.178,0.443833333,0,N,13
Brooklyn,0,1.4,41.75,40,1014.9,0,0.178,0.443833333,0,N,212
EWR,0,1.4,41.75,40,1014.9,0,0.178,0.443833333,0,N,0
Manhattan,0,1.4,41.75,40,1014.9,0,0.178,0.443833333,0,N,532
Queens,0,1.4,41.75,40,1014.9,0,0.178,0.443833333,0,N,163
Staten Island,0,1.4,41.75,40,1014.9,0,0.178,0.443833333,0,N,0
Bronx,2.833333333,2.75,42.83333333,40.66666667,1014.5,0,0.028,0.363833333,0,N,22
Brooklyn,2.833333333,2.75,42.83333333,40.66666667,1014.5,0,0.028,0.363833333,0,N,286
EWR,2.833333333,2.75,42.83333333,40.66666667,1014.5,0,0.028,0.363833333,0,N,0
Manhattan,2.833333333,2.75,42.83333333,40.66666667,1014.5,0,0.028,0.363833333,0,N,810
Queens,2.833333333,2.75,42.83333333,40.66666667,1014.5,0,0.028,0.363833333,0,N,179
Staten Island,2.833333333,2.75,42.83333333,40.66666667,1014.5,0,0.028,0.363833333,0,N,0
NaN,2.833333333,2.75,42.83333333,40.66666667,1014.5,0,0.028,0.363833333,0,N,1
Bronx,7,5,45,43,1014,0.01,0.06,0.391333333,0,N,17
Brooklyn,7,5,45,43,1014,0.01,0.06,0.391333333,0,N,344
EWR,7,5,45,43,1014,0.01,0.06,0.391333333,0,N,0
Manhattan,7,5,45,43,1014,0.01,0.06,0.391333333,0,N,1125
Queens,7,5,45,43,1014,0.01,0.06,0.391333333,0,N,209
Staten Island,7,5,45,43,1014,0.01,0.06,0.391333333,0,N,1
NaN,7,5,45,43,1014,0.01,0.06,0.391333333,0,N,2
Bronx,6,9.1,45,42,1013.8,0,0.04,0.89,0,N,25
Brooklyn,6,9.1,45,42,1013.8,0,0.04,0.89,0,N,426
EWR,6,9.1,45,42,1013.8,0,0.04,0.89,0,N,0
Manhattan,6,9.1,45,42,1013.8,0,0.04,0.89,0,N,1315
Queens,6,9.1,45,42,1013.8,0,0.04,0.89,0,N,188
Staten Island,6,9.1,45,42,1013.8,0,0.04,0.89,0,N,0
Bronx,8,8,44,41,1013.4,0.04,0.05,0.358,0,N,28
Brooklyn,8,8,44,41,1013.4,0.04,0.05,0.358,0,N,406
EWR,8,8,44,41,1013.4,0.04,0.05,0.358,0,N,0
Manhattan,8,8,44,41,1013.4,0.04,0.05,0.358,0,N,1442
Queens,8,8,44,41,1013.4,0.04,0.05,0.358,0,N,206
Staten Island,8,8,44,41,1013.4,0.04,0.05,0.358,0,N,3
NaN,8,8,44,41,1013.4,0.04,0.05,0.358,0,N,1
Bronx,3,8.5,45,41,1012.8,0,0.05,0.338,0,N,32
Brooklyn,3,8.5,45,41,1012.8,0,0.05,0.338,0,N,404
EWR,3,8.5,45,41,1012.8,0,0.05,0.338,0,N,0
Manhattan,3,8.5,45,41,1012.8,0,0.05,0.338,0,N,1437
Queens,3,8.5,45,41,1012.8,0,0.05,0.338,0,N,258
Staten Island,3,8.5,45,41,1012.8,0,0.05,0.338,0,N,0
NaN,3,8.5,45,41,1012.8,0,0.05,0.338,0,N,1
Bronx,5,10,46,43,1011.6,0,0.06,0.04,0,N,24
Brooklyn,5,10,46,43,1011.6,0,0.06,0.04,0,N,397
EWR,5,10,46,43,1011.6,0,0.06,0.04,0,N,0
Manhattan,5,10,46,43,1011.6,0,0.06,0.04,0,N,1402
Queens,5,10,46,43,1011.6,0,0.06,0.04,0,N,341
Staten Island,5,10,46,43,1011.6,0,0.06,0.04,0,N,0
Bronx,6,10,47,44,1010.9,0.01,0.05,0.293,0,N,31
Brooklyn,6,10,47,44,1010.9,0.01,0.05,0.293,0,N,400
EWR,6,10,47,44,1010.9,0.01,0.05,0.293,0,N,0
Manhattan,6,10,47,44,1010.9,0.01,0.05,0.293,0,N,1536
Queens,6,10,47,44,1010.9,0.01,0.05,0.293,0,N,366
Staten Island,6,10,47,44,1010.9,0.01,0.05,0.293,0,N,3
NaN,6,10,47,44,1010.9,0.01,0.05,0.293,0,N,1
Bronx,7.5,8,49.5,47,1009.3,0,0.05,0.143,0,N,35
Brooklyn,7.5,8,49.5,47,1009.3,0,0.05,0.143,0,N,415
EWR,7.5,8,49.5,47,1009.3,0,0.05,0.143,0,N,0
Manhattan,7.5,8,49.5,47,1009.3,0,0.05,0.143,0,N,1649
Queens,7.5,8,49.5,47,1009.3,0,0.05,0.143,0,N,359
Staten Island,7.5,8,49.5,47,1009.3,0,0.05,0.143,0,N,1
NaN,7.5,8,49.5,47,1009.3,0,0.05,0.143,0,N,2
Bronx,8.333333333,6,50.33333333,47,1007.6,0,0.05,0.135,0,N,24
Brooklyn,8.333333333,6,50.33333333,47,1007.6,0,0.05,0.135,0,N,433
EWR,8.333333333,6,50.33333333,47,1007.6,0,0.05,0.135,0,N,0
Manhattan,8.333333333,6,50.33333333,47,1007.6,0,0.05,0.135,0,N,1584
Queens,8.333333333,6,50.33333333,47,1007.6,0,0.05,0.135,0,N,387
Staten Island,8.333333333,6,50.33333333,47,1007.6,0,0.05,0.135,0,N,0
Bronx,4,6,50.5,48,1007.2,0,0.01,0.125,0,N,36
Brooklyn,4,6,50.5,48,1007.2,0,0.01,0.125,0,N,437
EWR,4,6,50.5,48,1007.2,0,0.01,0.125,0,N,0
Manhattan,4,6,50.5,48,1007.2,0,0.01,0.125,0,N,1422
Queens,4,6,50.5,48,1007.2,0,0.01,0.125,0,N,356
Staten Island,4,6,50.5,48,1007.2,0,0.01,0.125,0,N,1
NaN,4,6,50.5,48,1007.2,0,0.01,0.125,0,N,1
Bronx,8,9.55,52.5,49,1006.3,0,0.01,0.125,0,N,25
Brooklyn,8,9.55,52.5,49,1006.3,0,0.01,0.125,0,N,550
EWR,8,9.55,52.5,49,1006.3,0,0.01,0.125,0,N,0
Manhattan,8,9.55,52.5,49,1006.3,0,0.01,0.125,0,N,1675
Queens,8,9.55,52.5,49,1006.3,0,0.01,0.125,0,N,423
Staten Island,8,9.55,52.5,49,1006.3,0,0.01,0.125,0,N,0
NaN,8,9.55,52.5,49,1006.3,0,0.01,0.125,0,N,2
Bronx,7.5,10,54,49,1005.9,0,0.01,0.125,0,N,32
Brooklyn,7.5,10,54,49,1005.9,0,0.01,0.125,0,N,373
EWR,7.5,10,54,49,1005.9,0,0.01,0.125,0,N,0
Manhattan,7.5,10,54,49,1005.9,0,0.01,0.125,0,N,1228
Queens,7.5,10,54,49,1005.9,0,0.01,0.125,0,N,482
Staten Island,7.5,10,54,49,1005.9,0,0.01,0.125,0,N,1
NaN,7.5,10,54,49,1005.9,0,0.01,0.125,0,N,1
Bronx,7,10,55,50,1004.9,0,0,0.115,0,N,20
Brooklyn,7,10,55,50,1004.9,0,0,0.115,0,N,329
EWR,7,10,55,50,1004.9,0,0,0.115,0,N,0
Manhattan,7,10,55,50,1004.9,0,0,0.115,0,N,999
Queens,7,10,55,50,1004.9,0,0,0.115,0,N,498
Staten Island,7,10,55,50,1004.9,0,0,0.115,0,N,1
Bronx,5,10,55,50,1004.3,0,0,0.115,0,N,22
Brooklyn,5,10,55,50,1004.3,0,0,0.115,0,N,326
EWR,5,10,55,50,1004.3,0,0,0.115,0,N,0
Manhattan,5,10,55,50,1004.3,0,0,0.115,0,N,720
Queens,5,10,55,50,1004.3,0,0,0.115,0,N,611
Staten Island,5,10,55,50,1004.3,0,0,0.115,0,N,2
Bronx,6.333333333,10,55.33333333,50,1005.4,0,0,0.075,0,N,16
Brooklyn,6.333333333,10,55.33333333,50,1005.4,0,0,0.075,0,N,239
EWR,6.333333333,10,55.33333333,50,1005.4,0,0,0.075,0,N,0
Manhattan,6.333333333,10,55.33333333,50,1005.4,0,0,0.075,0,N,472
Queens,6.333333333,10,55.33333333,50,1005.4,0,0,0.075,0,N,519
Staten Island,6.333333333,10,55.33333333,50,1005.4,0,0,0.075,0,N,1
Bronx,6.5,5.5,53,50,1005.1,0.015,0.015,0.075,0,N,7
Brooklyn,6.5,5.5,53,50,1005.1,0.015,0.015,0.075,0,N,140
EWR,6.5,5.5,53,50,1005.1,0.015,0.015,0.075,0,N,0
Manhattan,6.5,5.5,53,50,1005.1,0.015,0.015,0.075,0,N,337
Queens,6.5,5.5,53,50,1005.1,0.015,0.015,0.075,0,N,387
Staten Island,6.5,5.5,53,50,1005.1,0.015,0.015,0.075,0,N,0
Bronx,5,8,53,48,1005.6,0.04,0.055,0.075,0,N,6
Brooklyn,5,8,53,48,1005.6,0.04,0.055,0.075,0,N,81
EWR,5,8,53,48,1005.6,0.04,0.055,0.075,0,N,0
Manhattan,5,8,53,48,1005.6,0.04,0.055,0.075,0,N,181
Queens,5,8,53,48,1005.6,0.04,0.055,0.075,0,N,152
Staten Island,5,8,53,48,1005.6,0.04,0.055,0.075,0,N,0
Bronx,8,10,52,45,1006.8,0.01,0.065,0.065,0,N,5
Brooklyn,8,10,52,45,1006.8,0.01,0.065,0.065,0,N,51
EWR,8,10,52,45,1006.8,0.01,0.065,0.065,0,N,0
Manhattan,8,10,52,45,1006.8,0.01,0.065,0.065,0,N,132
Queens,8,10,52,45,1006.8,0.01,0.065,0.065,0,N,39
Staten Island,8,10,52,45,1006.8,0.01,0.065,0.065,0,N,0
Bronx,14,10,51,38,1007.4,0,0.065,0.065,0,N,6
Brooklyn,14,10,51,38,1007.4,0,0.065,0.065,0,N,71
EWR,14,10,51,38,1007.4,0,0.065,0.065,0,N,0
Manhattan,14,10,51,38,1007.4,0,0.065,0.065,0,N,208
Queens,14,10,51,38,1007.4,0,0.065,0.065,0,N,30
Staten Island,14,10,51,38,1007.4,0,0.065,0.065,0,N,0
NaN,14,10,51,38,1007.4,0,0.065,0.065,0,N,1
Bronx,18,10,50,27,1008.4,0,0.065,0.3,0,N,9
Brooklyn,18,10,50,27,1008.4,0,0.065,0.3,0,N,152
EWR,18,10,50,27,1008.4,0,0.065,0.3,0,N,0
Manhattan,18,10,50,27,1008.4,0,0.065,0.3,0,N,449
Queens,18,10,50,27,1008.4,0,0.065,0.3,0,N,96
Staten Island,18,10,50,27,1008.4,0,0.065,0.3,0,N,2
Bronx,10,10,47,26,1009.1,0,0.07,0.065,0,N,14
Brooklyn,10,10,47,26,1009.1,0,0.07,0.065,0,N,209
EWR,10,10,47,26,1009.1,0,0.07,0.065,0,N,0
Manhattan,10,10,47,26,1009.1,0,0.07,0.065,0,N,721
Queens,10,10,47,26,1009.1,0,0.07,0.065,0,N,195
Staten Island,10,10,47,26,1009.1,0,0.07,0.065,0,N,1
NaN,10,10,47,26,1009.1,0,0.07,0.065,0,N,1
Bronx,10,10,46,27,1010,0,0.065,0.065,0,N,25
Brooklyn,10,10,46,27,1010,0,0.065,0.065,0,N,321
EWR,10,10,46,27,1010,0,0.065,0.065,0,N,1
Manhattan,10,10,46,27,1010,0,0.065,0.065,0,N,1297
Queens,10,10,46,27,1010,0,0.065,0.065,0,N,238
Staten Island,10,10,46,27,1010,0,0.065,0.065,0,N,3
NaN,10,10,46,27,1010,0,0.065,0.065,0,N,5
Bronx,10,10,44,26,1011.3,0,0.05,0.065,0,N,29
Brooklyn,10,10,44,26,1011.3,0,0.05,0.065,0,N,421
EWR,10,10,44,26,1011.3,0,0.05,0.065,0,N,0
Manhattan,10,10,44,26,1011.3,0,0.05,0.065,0,N,1939
Queens,10,10,44,26,1011.3,0,0.05,0.065,0,N,281
Staten Island,10,10,44,26,1011.3,0,0.05,0.065,0,N,0
Bronx,13,10,43,24,1011.5,0,0.01,0.065,0,N,31
Brooklyn,13,10,43,24,1011.5,0,0.01,0.065,0,N,403
EWR,13,10,43,24,1011.5,0,0.01,0.065,0,N,0
Manhattan,13,10,43,24,1011.5,0,0.01,0.065,0,N,1969
Queens,13,10,43,24,1011.5,0,0.01,0.065,0,N,304
Staten Island,13,10,43,24,1011.5,0,0.01,0.065,0,N,0
NaN,13,10,43,24,1011.5,0,0.01,0.065,0,N,1
Bronx,9,10,42,24,1012.3,0,0,0.065,0,N,21
Brooklyn,9,10,42,24,1012.3,0,0,0.065,0,N,347
EWR,9,10,42,24,1012.3,0,0,0.065,0,N,0
Manhattan,9,10,42,24,1012.3,0,0,0.065,0,N,1177
Queens,9,10,42,24,1012.3,0,0,0.065,0,N,211
Staten Island,9,10,42,24,1012.3,0,0,0.065,0,N,0
NaN,9,10,42,24,1012.3,0,0,0.065,0,N,1
Bronx,16,10,41,23,1013.2,0,0,0.065,0,N,18
Brooklyn,16,10,41,23,1013.2,0,0,0.065,0,N,218
EWR,16,10,41,23,1013.2,0,0,0.065,0,N,0
Manhattan,16,10,41,23,1013.2,0,0,0.065,0,N,962
Queens,16,10,41,23,1013.2,0,0,0.065,0,N,220
Staten Island,16,10,41,23,1013.2,0,0,0.065,0,N,0
NaN,16,10,41,23,1013.2,0,0,0.065,0,N,1
Bronx,13,10,41,18,1015,0,0,0.12,0,N,27
Brooklyn,13,10,41,18,1015,0,0,0.12,0,N,248
EWR,13,10,41,18,1015,0,0,0.12,0,N,0
Manhattan,13,10,41,18,1015,0,0,0.12,0,N,1069
Queens,13,10,41,18,1015,0,0,0.12,0,N,189
Staten Island,13,10,41,18,1015,0,0,0.12,0,N,1
NaN,13,10,41,18,1015,0,0,0.12,0,N,1
Bronx,15,10,39,16,1017.2,0,0,0.065,0,N,22
Brooklyn,15,10,39,16,1017.2,0,0,0.065,0,N,234
EWR,15,10,39,16,1017.2,0,0,0.065,0,N,0
Manhattan,15,10,39,16,1017.2,0,0,0.065,0,N,1036
Queens,15,10,39,16,1017.2,0,0,0.065,0,N,153
Staten Island,15,10,39,16,1017.2,0,0,0.065,0,N,0
Bronx,14,10,39,16,1018.2,0,0,0.05,0,N,18
Brooklyn,14,10,39,16,1018.2,0,0,0.05,0,N,234
EWR,14,10,39,16,1018.2,0,0,0.05,0,N,0
Manhattan,14,10,39,16,1018.2,0,0,0.05,0,N,1157
Queens,14,10,39,16,1018.2,0,0,0.05,0,N,180
Staten Island,14,10,39,16,1018.2,0,0,0.05,0,N,0
NaN,14,10,39,16,1018.2,0,0,0.05,0,N,2
Bronx,7,10,38,15,1019.2,0,0,0.01,0,N,29
Brooklyn,7,10,38,15,1019.2,0,0,0.01,0,N,246
EWR,7,10,38,15,1019.2,0,0,0.01,0,N,0
Manhattan,7,10,38,15,1019.2,0,0,0.01,0,N,1367
Queens,7,10,38,15,1019.2,0,0,0.01,0,N,274
Staten Island,7,10,38,15,1019.2,0,0,0.01,0,N,2
NaN,7,10,38,15,1019.2,0,0,0.01,0,N,1
Bronx,16,10,36,3,1020.3,0,0,0,0,N,28
Brooklyn,16,10,36,3,1020.3,0,0,0,0,N,256
EWR,16,10,36,3,1020.3,0,0,0,0,N,0
Manhattan,16,10,36,3,1020.3,0,0,0,0,N,1453
Queens,16,10,36,3,1020.3,0,0,0,0,N,246
Staten Island,16,10,36,3,1020.3,0,0,0,0,N,3
Bronx,7,10,36,5,1019.9,0,0,0,0,N,36
Brooklyn,7,10,36,5,1019.9,0,0,0,0,N,286
EWR,7,10,36,5,1019.9,0,0,0,0,N,0
Manhattan,7,10,36,5,1019.9,0,0,0,0,N,1946
Queens,7,10,36,5,1019.9,0,0,0,0,N,229
Staten Island,7,10,36,5,1019.9,0,0,0,0,N,2
NaN,7,10,36,5,1019.9,0,0,0,0,N,1
Bronx,9,10,36,6,1019.9,0,0,0,0,N,22
Brooklyn,9,10,36,6,1019.9,0,0,0,0,N,319
EWR,9,10,36,6,1019.9,0,0,0,0,N,0
Manhattan,9,10,36,6,1019.9,0,0,0,0,N,2768
Queens,9,10,36,6,1019.9,0,0,0,0,N,286
Staten Island,9,10,36,6,1019.9,0,0,0,0,N,0
Bronx,8,10,36,4,1020.5,0,0,0,0,N,34
Brooklyn,8,10,36,4,1020.5,0,0,0,0,N,427
EWR,8,10,36,4,1020.5,0,0,0,0,N,0
Manhattan,8,10,36,4,1020.5,0,0,0,0,N,2813
Queens,8,10,36,4,1020.5,0,0,0,0,N,265
Staten Island,8,10,36,4,1020.5,0,0,0,0,N,1
NaN,8,10,36,4,1020.5,0,0,0,0,N,2
Bronx,7,10,34,3,1021.6,0,0,0,0,N,24
Brooklyn,7,10,34,3,1021.6,0,0,0,0,N,438
EWR,7,10,34,3,1021.6,0,0,0,0,N,0
Manhattan,7,10,34,3,1021.6,0,0,0,0,N,2309
Queens,7,10,34,3,1021.6,0,0,0,0,N,279
Staten Island,7,10,34,3,1021.6,0,0,0,0,N,1
Bronx,15,10,33,7,1022.7,0,0,0,0,N,21
Brooklyn,15,10,33,7,1022.7,0,0,0,0,N,409
EWR,15,10,33,7,1022.7,0,0,0,0,N,0
Manhattan,15,10,33,7,1022.7,0,0,0,0,N,2064
Queens,15,10,33,7,1022.7,0,0,0,0,N,294
Staten Island,15,10,33,7,1022.7,0,0,0,0,N,1
NaN,15,10,33,7,1022.7,0,0,0,0,N,1
Bronx,10,10,32,1,1024,0,0,0,0,N,15
Brooklyn,10,10,32,1,1024,0,0,0,0,N,426
EWR,10,10,32,1,1024,0,0,0,0,N,0
Manhattan,10,10,32,1,1024,0,0,0,0,N,1689
Queens,10,10,32,1,1024,0,0,0,0,N,281
Staten Island,10,10,32,1,1024,0,0,0,0,N,1
NaN,10,10,32,1,1024,0,0,0,0,N,1
Bronx,14,10,30,5,1025,0,0,0,0,N,24
Brooklyn,14,10,30,5,1025,0,0,0,0,N,361
EWR,14,10,30,5,1025,0,0,0,0,N,0
Manhattan,14,10,30,5,1025,0,0,0,0,N,1364
Queens,14,10,30,5,1025,0,0,0,0,N,301
Staten Island,14,10,30,5,1025,0,0,0,0,N,0
Bronx,9,10,29,1,1027.4,0,0,0,0,N,18
Brooklyn,9,10,29,1,1027.4,0,0,0,0,N,245
EWR,9,10,29,1,1027.4,0,0,0,0,N,0
Manhattan,9,10,29,1,1027.4,0,0,0,0,N,750
Queens,9,10,29,1,1027.4,0,0,0,0,N,339
Staten Island,9,10,29,1,1027.4,0,0,0,0,N,0
NaN,9,10,29,1,1027.4,0,0,0,0,N,1
Bronx,11,10,27,-3,1027.4,0,0,0,0,N,10
Brooklyn,11,10,27,-3,1027.4,0,0,0,0,N,166
EWR,11,10,27,-3,1027.4,0,0,0,0,N,0
Manhattan,11,10,27,-3,1027.4,0,0,0,0,N,460
Queens,11,10,27,-3,1027.4,0,0,0,0,N,165
Staten Island,11,10,27,-3,1027.4,0,0,0,0,N,1
Bronx,3,10,25,2,1028.3,0,0,0,0,N,9
Brooklyn,3,10,25,2,1028.3,0,0,0,0,N,75
EWR,3,10,25,2,1028.3,0,0,0,0,N,0
Manhattan,3,10,25,2,1028.3,0,0,0,0,N,282
Queens,3,10,25,2,1028.3,0,0,0,0,N,62
Staten Island,3,10,25,2,1028.3,0,0,0,0,N,0
Bronx,6,10,23,0,1028.7,0,0,0.003333333,0,N,9
Brooklyn,6,10,23,0,1028.7,0,0,0.003333333,0,N,62
EWR,6,10,23,0,1028.7,0,0,0.003333333,0,N,0
Manhattan,6,10,23,0,1028.7,0,0,0.003333333,0,N,188
Queens,6,10,23,0,1028.7,0,0,0.003333333,0,N,22
Staten Island,6,10,23,0,1028.7,0,0,0.003333333,0,N,0
Bronx,8,10,22,0,1029.2,0,0,0.01,0,N,6
